"Expr1000","Date","Station Group","Station ID","Site Name","Trip ID","Elevation","Bottom Sounding"
"LP771109",11/11/1977 11:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP771109",3633.95,
"LP771109",11/11/1977 13:58:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP771109",3633.95,
"LP771205",12/5/1977 10:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP771205",3634.38,
"LP771205",12/14/1977 9:45:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP771205",3631.94,
"LP771205",12/14/1977 14:35:00,"LPCR2387","SCUCLP18","HITE BASIN","LP771205",3631.94,
"LP771205",12/15/1977 9:25:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP771205",3631.94,
"LP771205",12/15/1977 11:50:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP771205",3631.94,
"LP771205",12/15/1977 14:15:00,"LPCR0905","SCUCLP14","OAK CANYON","LP771205",3631.94,
"LP771205",12/16/1977 9:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP771205",3631.94,
"LP771205",12/16/1977 14:40:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP771205",3631.94,
"LP780117",1/13/1978 15:25:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780117",3627.72,
"LP780117",1/17/1978 12:35:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780117",3625.94,
"LP780117",1/17/1978 16:10:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780117",3625.94,
"LP780117",1/18/1978 10:45:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780117",3625.94,
"LP780117",1/18/1978 12:30:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780117",3625.94,
"LP780117",1/18/1978 13:30:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780117",3625.94,
"LP780117",1/19/1978 12:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780117",3625.94,
"LP780214",2/10/1978 14:25:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780214",3624.27,
"LP780214",2/14/1978 9:00:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780214",3622.95,
"LP780214",2/14/1978 15:06:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780214",3622.95,
"LP780214",2/15/1978 8:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780214",3622.95,
"LP780214",2/15/1978 12:05:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780214",3622.95,
"LP780214",2/15/1978 13:32:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780214",3622.95,
"LP780214",2/16/1978 11:28:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780214",3622.95,
"LP780214",2/16/1978 13:37:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP780214",3622.95,
"LP780307",3/3/1978 13:40:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780307",3622.30,
"LP780307",3/7/1978 11:37:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780307",3620.95,
"LP780307",3/8/1978 8:50:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780307",3621.97,
"LP780307",3/8/1978 13:06:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780307",3621.97,
"LP780307",3/8/1978 15:24:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780307",3621.97,
"LP780307",3/9/1978 8:34:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780307",3621.97,
"LP780307",3/9/1978 9:46:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780307",3621.97,
"LP780307",3/9/1978 13:10:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP780307",3621.97,
"LP780404",4/4/1978 13:48:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780404",3621.97,
"LP780404",4/5/1978 8:56:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780404",3621.97,
"LP780404",4/5/1978 13:15:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780404",3621.97,
"LP780404",4/5/1978 14:39:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780404",3621.97,
"LP780404",4/6/1978 8:32:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780404",3621.97,
"LP780404",4/6/1978 9:54:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780404",3621.97,
"LP780404",4/6/1978 11:50:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP780404",3623.26,
"LP780404",4/7/1978 10:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780404",3623.38,
"LP780509",5/5/1978 12:37:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780509",3627.50,
"LP780509",5/9/1978 13:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780509",3626.96,
"LP780509",5/10/1978 7:23:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780509",3626.96,
"LP780509",5/10/1978 9:40:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780509",3626.96,
"LP780509",5/10/1978 11:45:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780509",3626.96,
"LP780509",5/10/1978 12:43:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780509",3626.96,
"LP780509",5/11/1978 9:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780509",3626.96,
"LP780509",5/11/1978 12:28:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP780509",3626.96,
"LP780613",6/9/1978 9:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780613",3638.97,
"LP780613",6/13/1978 8:15:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780613",3637.95,
"LP780613",6/13/1978 13:20:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780613",3637.95,
"LP780613",6/14/1978 8:35:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780613",3637.95,
"LP780613",6/14/1978 11:11:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780613",3637.95,
"LP780613",6/14/1978 12:50:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780613",3637.95,
"LP780613",6/15/1978 8:09:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780613",3637.95,
"LP780613",6/15/1978 11:10:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP780613",3637.95,
"LP780808",8/7/1978 13:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780808",3651.25,
"LP780808",8/8/1978 12:20:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780808",3650.94,
"LP780808",8/9/1978 7:50:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780808",3650.94,
"LP780808",8/9/1978 9:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780808",3650.94,
"LP780808",8/9/1978 10:50:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780808",3650.94,
"LP780808",8/9/1978 13:26:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780808",3650.94,
"LP780808",8/10/1978 11:05:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780808",3650.94,
"LP780808",8/11/1978 14:50:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP780808",3650.94,
"LP780912",9/8/1978 13:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP780912",3643.67,
"LP780912",9/12/1978 13:21:00,"LPCR2387","SCUCLP18","HITE BASIN","LP780912",3640.97,
"LP780912",9/13/1978 7:27:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP780912",3640.97,
"LP780912",9/13/1978 9:09:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP780912",3640.97,
"LP780912",9/13/1978 10:24:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP780912",3640.97,
"LP780912",9/13/1978 11:24:00,"LPCR0905","SCUCLP14","OAK CANYON","LP780912",3640.97,
"LP780912",9/14/1978 8:46:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP780912",3640.97,
"LP780912",9/14/1978 11:50:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP780912",3640.97,
"LP781011",10/11/1978 8:25:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP781011",3637.95,
"LP781011",10/11/1978 13:50:00,"LPCR2387","SCUCLP18","HITE BASIN","LP781011",3637.95,
"LP781011",10/12/1978 7:50:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP781011",3637.95,
"LP781011",10/12/1978 10:22:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP781011",3637.95,
"LP781011",10/13/1978 8:50:00,"LPCR0905","SCUCLP14","OAK CANYON","LP781011",3637.95,
"LP781011",10/13/1978 10:05:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP781011",3637.95,
"LP781011",10/13/1978 13:25:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP781011",3637.95,
"LP781212",10/16/1978 7:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP781212",3638.75,
"LP781212",12/12/1978 11:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP781212",3632.96,
"LP781212",12/12/1978 12:45:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP781212",3632.96,
"LP781212",12/12/1978 14:55:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP781212",3632.96,
"LP781212",12/12/1978 16:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP781212",3632.96,
"LP781212",12/12/1978 17:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP781212",3632.96,
"LP781212",12/13/1978 10:15:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP781212",3632.96,
"LP781212",12/13/1978 12:50:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP781212",3632.96,
"LP781212",12/13/1978 14:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP781212",3633.99,
"LP790131",1/30/1979 10:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP790131",3629.09,
"LP790131",1/31/1979 10:35:00,"LPCR0905","SCUCLP14","OAK CANYON","LP790131",3627.94,
"LP790131",1/31/1979 11:38:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP790131",3627.94,
"LP790131",1/31/1979 12:50:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP790131",3627.94,
"LP790131",1/31/1979 14:20:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP790131",3627.94,
"LP790131",2/1/1979 11:25:00,"LPCR2387","SCUCLP18","HITE BASIN","LP790131",3627.94,
"LP790131",2/2/1979 10:55:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP790131",3627.94,
"LP790131",2/2/1979 13:26:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP790131",3627.94,
"LP790403",4/3/1979 8:17:00,"LPCR0905","SCUCLP14","OAK CANYON","LP790403",3635.95,
"LP790403",4/3/1979 9:48:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP790403",3635.95,
"LP790403",4/4/1979 8:03:00,"LPCR2387","SCUCLP18","HITE BASIN","LP790403",3635.95,
"LP790403",4/4/1979 12:27:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP790403",3635.95,
"LP790403",4/4/1979 14:56:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP790403",3635.95,
"LP790403",4/5/1979 9:06:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP790403",3635.95,
"LP790403",4/5/1979 12:37:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP790403",3635.95,
"LP790403",4/6/1979 8:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP790403",3636.75,
"LP790509",5/7/1979 8:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP790509",3649.37,
"LP790509",5/9/1979 7:25:00,"LPCR0905","SCUCLP14","OAK CANYON","LP790509",3649.96,
"LP790509",5/9/1979 8:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP790509",3649.96,
"LP790509",5/9/1979 13:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP790509",3649.96,
"LP790509",5/10/1979 7:25:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP790509",3650.94,
"LP790509",5/10/1979 9:46:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP790509",3650.94,
"LP790509",5/11/1979 7:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP790509",3650.94,
"LP790509",5/11/1979 10:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP790509",3650.94,
"LP790604",6/1/1979 8:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP790604",3664.76,
"LP790604",6/4/1979 8:40:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP790604",3665.97,
"LP790604",6/4/1979 10:14:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP790604",3665.97,
"LP790604",6/4/1979 11:43:00,"LPCR0905","SCUCLP14","OAK CANYON","LP790604",3665.97,
"LP790604",6/4/1979 12:44:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP790604",3665.97,
"LP790604",6/5/1979 12:40:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP790604",3665.97,
"LP790604",6/5/1979 14:50:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP790604",3665.97,
"LP790604",6/6/1979 6:55:00,"LPCR2387","SCUCLP18","HITE BASIN","LP790604",3665.97,
"LP790723",7/23/1979 8:05:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP790723",3682.96,
"LP790723",7/23/1979 9:23:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP790723",3682.96,
"LP790723",7/23/1979 11:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP790723",3682.96,
"LP790723",7/23/1979 12:55:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP790723",3682.96,
"LP790723",7/24/1979 7:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP790723",3682.96,
"LP790723",7/24/1979 10:24:00,"LPCR2387","SCUCLP18","HITE BASIN","LP790723",3682.96,
"LP790723",7/24/1979 15:10:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP790723",3682.96,
"LP790723",7/25/1979 10:25:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP790723",3684.71,
"LP790828",8/27/1979 8:31:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP790828",3681.42,
"LP790828",8/28/1979 8:25:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP790828",3679.94,
"LP790828",8/28/1979 9:35:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP790828",3679.94,
"LP790828",8/29/1979 7:43:00,"LPCR0905","SCUCLP14","OAK CANYON","LP790828",3679.94,
"LP790828",8/29/1979 8:45:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP790828",3679.94,
"LP790828",8/29/1979 10:24:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP790828",3679.94,
"LP790828",8/30/1979 9:50:00,"LPCR2387","SCUCLP18","HITE BASIN","LP790828",3679.94,
"LP790828",8/30/1979 14:40:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP790828",3679.94,
"LP791031",10/31/1979 12:10:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP791031",3674.96,
"LP791031",10/31/1979 16:32:00,"LPCR2387","SCUCLP18","HITE BASIN","LP791031",3674.96,
"LP791031",11/1/1979 7:05:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP791031",3674.96,
"LP791031",11/1/1979 10:55:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP791031",3674.96,
"LP791031",11/1/1979 11:51:00,"LPCR0905","SCUCLP14","OAK CANYON","LP791031",3674.96,
"LP791031",11/1/1979 14:05:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP791031",3674.96,
"LP791031",11/1/1979 16:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP791031",3674.96,
"LP791031",11/2/1979 8:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP791031",3675.80,
"LP791211",12/10/1979 10:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP791211",3672.75,
"LP791211",12/11/1979 15:20:00,"LPCR2387","SCUCLP18","HITE BASIN","LP791211",3671.97,
"LP791211",12/12/1979 9:47:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP791211",3671.97,
"LP791211",12/12/1979 10:59:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP791211",3671.97,
"LP791211",12/12/1979 12:17:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP791211",3671.97,
"LP791211",12/12/1979 13:22:00,"LPCR0905","SCUCLP14","OAK CANYON","LP791211",3671.97,
"LP791211",12/13/1979 12:25:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP791211",3671.97,
"LP791211",12/13/1979 14:15:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP791211",3671.97,
"LP800116",1/14/1980 8:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800116",3672.79,
"LP800116",1/16/1980 14:20:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800116",3670.95,
"LP800116",1/17/1980 8:10:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800116",3670.95,
"LP800116",1/17/1980 11:32:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800116",3670.95,
"LP800116",1/17/1980 12:55:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800116",3670.95,
"LP800116",1/18/1980 8:56:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800116",3670.95,
"LP800116",1/18/1980 10:16:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800116",3670.95,
"LP800116",1/18/1980 12:06:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800116",3670.95,
"LP800204",2/4/1980 12:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800204",3672.91,
"LP800204",2/5/1980 8:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800204",,
"LP800204",2/5/1980 9:23:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800204",,
"LP800204",2/5/1980 10:33:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800204",,
"LP800204",2/5/1980 11:56:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800204",,
"LP800204",2/5/1980 14:09:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800204",,
"LP800204",2/6/1980 9:56:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800204",,
"LP800204",2/7/1980 15:08:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800204",,
"LP800310",3/7/1980 15:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800310",3674.79,
"LP800310",3/10/1980 8:20:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800310",3673.97,
"LP800310",3/10/1980 9:35:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800310",3673.97,
"LP800310",3/10/1980 10:35:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800310",3673.97,
"LP800310",3/10/1980 11:55:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800310",3673.97,
"LP800310",3/10/1980 14:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800310",3673.97,
"LP800310",3/11/1980 9:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800310",3673.97,
"LP800310",3/12/1980 14:22:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800310",3673.97,
"LP800408",4/7/1980 10:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800408",3675.36,
"LP800408",4/8/1980 16:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800408",3673.97,
"LP800408",4/9/1980 8:13:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800408",3673.97,
"LP800408",4/9/1980 11:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800408",3673.97,
"LP800408",4/9/1980 13:55:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800408",3673.97,
"LP800408",4/9/1980 15:10:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800408",3673.97,
"LP800408",4/10/1980 12:05:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800408",3673.97,
"LP800505",5/5/1980 13:15:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800505",3678.96,
"LP800505",5/6/1980 6:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800505",3678.96,
"LP800505",5/6/1980 9:50:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800505",3678.96,
"LP800505",5/6/1980 12:15:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800505",3678.96,
"LP800505",5/6/1980 13:15:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800505",3678.96,
"LP800505",5/7/1980 10:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800505",3678.96,
"LP800505",5/7/1980 12:05:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800505",3678.96,
"LP800505",5/8/1980 9:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800505",3681.06,
"LP800602",5/30/1980 11:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800602",3691.32,
"LP800602",6/2/1980 17:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800602",3691.95,
"LP800602",6/3/1980 7:20:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800602",3691.95,
"LP800602",6/3/1980 10:25:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800602",3691.95,
"LP800602",6/3/1980 15:10:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800602",3691.95,
"LP800602",6/4/1980 10:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800602",3691.95,
"LP800602",6/4/1980 12:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800602",3691.95,
"LP800602",6/4/1980 14:45:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800602",3691.95,
"LP800715",7/15/1980 7:07:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800715",3699.96,
"LP800715",7/15/1980 10:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800715",3699.96,
"LP800715",7/15/1980 13:25:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800715",3699.96,
"LP800715",7/15/1980 15:20:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800715",3699.96,
"LP800715",7/16/1980 7:35:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800715",3699.96,
"LP800715",7/16/1980 9:05:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800715",3699.96,
"LP800715",7/16/1980 12:55:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800715",3699.96,
"LP800715",7/17/1980 8:25:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800715",3699.13,
"LP800812",8/11/1980 10:05:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800812",3694.03,
"LP800812",8/12/1980 12:40:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800812",3692.97,
"LP800812",8/13/1980 6:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800812",3692.97,
"LP800812",8/13/1980 7:57:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800812",3692.97,
"LP800812",8/13/1980 11:15:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800812",3692.97,
"LP800812",8/13/1980 14:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800812",3692.97,
"LP800812",8/14/1980 9:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800812",3692.97,
"LP800812",8/14/1980 12:40:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800812",3692.97,
"LP800908",9/8/1980 13:03:00,"LPCR2387","SCUCLP18","HITE BASIN","LP800908",3687.95,
"LP800908",9/8/1980 15:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP800908",3687.95,
"LP800908",9/9/1980 7:50:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP800908",3687.95,
"LP800908",9/9/1980 11:01:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP800908",3687.95,
"LP800908",9/9/1980 12:10:00,"LPCR0905","SCUCLP14","OAK CANYON","LP800908",3687.95,
"LP800908",9/10/1980 10:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP800908",3687.95,
"LP800908",9/10/1980 13:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP800908",3687.95,
"LP800908",9/11/1980 7:05:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP800908",3689.44,
"LP801015",10/10/1980 7:20:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP801015",3686.77,
"LP801015",10/15/1980 7:23:00,"LPCR2387","SCUCLP18","HITE BASIN","LP801015",3684.96,
"LP801015",10/15/1980 10:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP801015",3684.96,
"LP801015",10/15/1980 12:50:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP801015",3684.96,
"LP801015",10/15/1980 14:20:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP801015",3684.96,
"LP801015",10/16/1980 7:40:00,"LPCR0905","SCUCLP14","OAK CANYON","LP801015",3684.96,
"LP801015",10/16/1980 9:15:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP801015",3684.96,
"LP801015",10/16/1980 12:06:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP801015",3684.96,
"LP801202",12/1/1980 8:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP801202",3682.74,
"LP801202",12/2/1980 14:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP801202",3681.94,
"LP801202",12/3/1980 8:05:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP801202",3681.94,
"LP801202",12/3/1980 9:55:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP801202",3681.94,
"LP801202",12/3/1980 12:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP801202",3681.94,
"LP801202",12/3/1980 13:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP801202",3681.94,
